average_branching,constants,edges,main_automaton_nodes,max_branching,nodes,reachability_subautomatons,repeat_nodes,repeat_or_unique_nodes,state_size,typedefs,unique_nodes,variables,game,language,flags
1.2307692307692308,7,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,8,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.1967213114754098,11,73,37,3,72,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,13,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2,14,72,45,3,63,2,0,0,729,13,0,7,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.1904761904761905,11,100,61,3,89,4,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-comparisons --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-unused-tags
1.2307692307692308,11,64,37,3,55,2,0,0,470,13,0,5,breakthrough,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons
1.3172147001934236,12,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--enable-all-optimizations
1.1307861866274798,12,1539,510,5,1445,83,0,0,5279,20,0,10,go_nopass,rbg,none
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.314176245210728,745,686,301,5,570,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.188465499485067,745,1163,426,5,1021,51,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2496240601503759,745,831,305,5,715,49,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2788990825688074,745,697,305,5,629,83,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3356890459363957,745,756,325,5,614,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2684124386252045,745,775,344,5,659,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,12,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.313915857605178,745,812,301,5,702,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,5279,20,0,10,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2690437601296596,745,783,367,5,667,49,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-comparisons --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-unused-tags
1.3172147001934236,745,681,301,5,565,47,0,0,4918,20,0,9,go_nopass,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons
1.2745098039215685,4,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--enable-all-optimizations
1.0861244019138756,6,227,107,4,220,10,0,0,793,14,0,7,foxAndHounds-12x12,rbg,none
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.1395348837209303,7,147,93,4,135,7,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2424242424242424,7,82,40,4,73,6,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2950819672131149,7,79,42,4,72,10,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.3018867924528301,7,69,39,4,59,5,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2222222222222223,7,77,46,4,68,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,4,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2641509433962264,7,67,40,4,58,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2413793103448276,7,72,38,4,69,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,9,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2295081967213115,11,75,48,4,66,4,0,0,793,14,0,7,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.1910112359550562,7,106,69,4,97,7,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-comparisons --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-unused-tags
1.2745098039215685,7,65,38,4,56,4,0,0,502,14,0,5,foxAndHounds-12x12,rbg,--compact-comparisons --compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons
1.09375,4,70,43,2,71,6,0,0,534,13,0,6,knightthrough_split,rbg,--enable-all-optimizations
1.0845070422535212,8,231,104,2,230,16,0,0,729,13,0,7,knightthrough_split,rbg,none
1.21875,120,78,43,2,71,6,0,0,534,13,0,6,knightthrough_split,rbg,--compact-reachability --compact-skip-edges --inline-assignment --inline-reachability --join-exclusive-edges --join-fork-prefixes --join-fork-suffixes --merge-accesses --normalize-constants --propagate-constants --prune-self-loops --prune-singleton-types --prune-unreachable-nodes --prune-unused-constants --prune-unused-variables --reorder-conditions --skip-artificial-tags --skip-redundant-tags --skip-self-assignments --skip-self-comparisons --skip-unused-tags
